,FIG4|9896,HERPUD2|64224,HNRNPD|3184,UBE2R2|54926,TYK2|7297,EXOSC10|5394,ZNF143|7702,ZMYND11|10771,HNRNPA2B1|3181,CCDC55|84081,RAB2B|84932,PEX11B|8799,NAIF1|203245,DCP1B|196513,KAT5|10524,SAR1A|56681,LUZP6|767558,SMAD4|4089,ABCF1|23,ZNF777|27153,HNRNPL|3191,COBRA1|25920,DAZAP2|9802,MEN1|4221,SNIP1|79753,SPPL3|121665,HNRNPK|3190,SAFB2|9667,RUNDC1|146923,BANP|54971,THAP6|152815,EIF4ENIF1|56478,SP2|6668,EIF3J|8669,TBP|6908,ANAPC2|29882,UVRAG|7405,ZNF566|84924,CELF1|10658,ECD|11319,CUL1|8454,MED17|9440,CEPT1|10390,IFT57|55081,GLT8D1|55830,QRICH1|54870,C9orf78|51759,UBAC2|337867,LIN7C|55327,FUBP3|8939,FAM160A2|84067,ZXDC|79364,C2orf3|6936,DDX1|1653,RER1|11079,SAFB|6294,FLII|2314,ZER1|10444,FAM149B1|317662,JOSD1|9929,GPN3|51184,DBR1|51163,ARHGEF9|23229,C17orf39|79018,ARHGAP17|55114,ADCK1|57143,MPPE1|65258,MAP3K7|6885,CETN3|1070,WSB2|55884,SURF6|6838,VPS29|51699,PITPNB|23760,HNRNPH3|3189,BBS2|583,COX15|1355,ACAD9|28976,EIF3L|51386,PRPSAP2|5636,MFAP1|4236,POT1|25913,FNTB|2342,MEGF8|1954,SNRNP48|154007,HECTD3|79654,SRPR|6734,ARHGEF5|7984,SLC24A1|9187,CTCF|10664,CSDE1|7812,MYNN|55892,SLAIN2|57606,MATR3|9782,NSMCE4A|54780,SNAPIN|23557,OS9|10956,VPS52|6293,GOSR1|9527,RARS2|57038,CNOT2|4848
45,1.36168423021427e-08,1.81333138628488e-08,2.80691504831298e-08,1.06974730427364e-08,8.77685879765173e-09,1.60727409813013e-08,3.35762075587639e-08,1.87804877425392e-08,1.04469017279442e-08,1.89436368539837e-08,1.19578169751573e-08,3.01580336616542e-08,1.74181979694889e-08,2.18914272529478e-08,2.47975976831931e-08,1.97126992790994e-08,1.49904469022046e-08,8.25403642287548e-09,1.69529705508684e-08,1.26143115082388e-08,2.90616494271925e-08,1.49634284636156e-08,2.48495126647019e-08,1.23450070083474e-08,3.62017623896741e-08,1.03047660019139e-08,2.61586065706564e-08,8.82702069048616e-09,9.02678566558049e-09,1.73079507751428e-08,1.57890860522742e-08,9.41621239927633e-09,1.58681469923336e-08,2.04036774467768e-08,2.62670600211672e-08,1.4303711550733e-08,1.31832233372591e-08,1.37590838582239e-08,1.64128661778882e-08,2.48570654485108e-08,1.15671892483287e-08,1.97793241375562e-08,2.41382656205462e-08,1.26472083267996e-08,1.90733482760754e-08,1.91388254322031e-08,1.64427741619357e-08,9.59330700906635e-09,1.21266252917081e-08,1.74143976071562e-08,7.87783973316189e-09,7.57368728663662e-09,1.4536857633478e-08,2.05893065303195e-08,8.44160763871371e-09,1.44137669552972e-08,5.7686394471417e-09,8.40466452033503e-09,1.38743589651102e-08,1.44234863232498e-08,2.81310970332283e-08,2.76229817927937e-08,8.22099580692164e-09,1.72678565785885e-08,1.52638480564585e-08,8.87836716507284e-09,7.21321318012047e-09,1.93480847979117e-08,6.28398422073225e-08,1.20889599563524e-08,1.62433767708681e-08,3.89461965023685e-08,2.24024113539425e-08,2.61618120616749e-08,1.04371406090226e-08,4.32389023563435e-09,1.22204134249448e-08,3.32079679724955e-08,1.45428131535898e-08,2.5870391645897e-08,1.23078581638165e-08,1.62600812544227e-08,6.23547059701215e-09,1.16818289825972e-08,6.78603281730962e-09,1.83181296592362e-08,6.36273314468009e-09,6.62474574985363e-09,1.88593742720201e-08,1.81406100522241e-08,2.4767124237026e-08,1.09111923883027e-08,2.03089288882622e-08,2.14280783751299e-08,4.51688780239334e-08,1.56556765650882e-08,1.35363302688579e-08,9.96273979336501e-09,3.45090400331802e-08,1.7369289534399e-08
46,1.48538771923363e-08,2.89308617373371e-08,2.27881478726461e-08,1.01173116989656e-08,9.44560410887828e-09,1.80339760551509e-08,3.55777736661971e-08,2.17514409126779e-08,9.98163411354112e-09,2.21678210315297e-08,2.01185187344991e-08,2.87891235425097e-08,2.32236139506617e-08,2.15469869796212e-08,3.03144417846687e-08,1.86097887336481e-08,1.11955629136317e-08,7.38143834106327e-09,1.44963439041355e-08,1.15480689732059e-08,2.37297831293903e-08,1.38346545365832e-08,2.58352249408949e-08,1.10783854322517e-08,3.10266775898814e-08,8.99111565130566e-09,2.27252761077342e-08,8.26478089806371e-09,1.00155006342959e-08,2.30088978834819e-08,1.81312615544351e-08,1.40479076792479e-08,1.99668485333779e-08,2.01285189122751e-08,2.67211458528995e-08,1.31637793719653e-08,1.54536171192625e-08,1.47633248771838e-08,2.30759804003808e-08,2.49902258573032e-08,1.37348615267611e-08,1.81618167842699e-08,3.18181611905497e-08,1.04246533862834e-08,1.52385547635207e-08,1.65762155029276e-08,1.79671685789245e-08,8.66527179552238e-09,1.24452957184542e-08,1.63206898554847e-08,1.31647973167627e-08,9.20310720880469e-09,1.10551331658973e-08,1.9240438094327e-08,9.02329413840439e-09,1.18890971112647e-08,5.76683494795918e-09,8.54347006607068e-09,1.61398776454579e-08,1.98263943008638e-08,2.98499689343178e-08,2.26909663443855e-08,9.90035261115634e-09,2.09159359903831e-08,2.75644672864987e-08,1.01351646598256e-08,1.1441453110814e-08,1.74592938767067e-08,6.27056881081788e-08,1.29329835220855e-08,1.19682134221708e-08,3.83436736578149e-08,2.67161217367913e-08,2.83324548147332e-08,1.2337398981145e-08,3.39109813215817e-09,1.30805289750067e-08,3.02794630057279e-08,1.57506779602994e-08,2.23543210438651e-08,1.09859548415828e-08,1.49410834711223e-08,5.09984632305981e-09,1.5532868365029e-08,7.69016591508809e-09,1.85156141386737e-08,4.36034881883509e-09,6.69337190044843e-09,1.91986103302913e-08,1.9909859082285e-08,2.82507766006229e-08,1.06867493339485e-08,2.07394213192699e-08,3.16041338931791e-08,4.9215404673009e-08,1.31836800000918e-08,1.24817924023355e-08,8.35802944811498e-09,3.23876779181839e-08,1.66481533482846e-08
47,1.47570689141896e-08,2.99590079863913e-08,2.3926636492017e-08,1.04481368876343e-08,1.02373901721062e-08,1.5460292230614e-08,2.88605818426106e-08,1.72324114493838e-08,8.34637034961006e-09,1.76650366351558e-08,6.09864221725671e-09,3.82423985940153e-08,1.92889707838378e-08,1.94595084595128e-08,2.75560756843843e-08,1.4104515256423e-08,1.24164786143157e-08,5.25949319428042e-09,1.50902955304948e-08,1.17287468945612e-08,2.52038769558395e-08,1.41590571897649e-08,2.73663118759573e-08,1.10953758744106e-08,2.59431200437611e-08,7.9153574327519e-09,2.51186332329401e-08,1.28332993559717e-08,8.42997700324193e-09,1.20517236101468e-08,1.30084563070778e-08,1.28440397708688e-08,1.84868442185806e-08,1.83709808021825e-08,1.88741291645699e-08,1.40534006617814e-08,1.54375733656423e-08,7.09231397030661e-09,1.87022156468658e-08,2.58479816895452e-08,1.20003956799236e-08,1.69810634275194e-08,2.77087187123222e-08,1.66363729832763e-08,8.62773962070471e-09,1.29863205136873e-08,1.55507539524122e-08,1.08170799746174e-08,9.44191062539052e-09,1.883998031855e-08,1.23345180570821e-08,1.03062032174252e-08,1.58964280161272e-08,2.07336614182956e-08,1.0290913925936e-08,1.30243521542015e-08,7.60893922954518e-09,1.10470952841849e-08,1.62441698222777e-08,1.80694804152463e-08,3.15177929224898e-08,1.8790020521466e-08,1.1285195961481e-08,2.01775364153731e-08,1.50804205690389e-08,4.90501247625503e-09,1.45645195130279e-08,1.93097679491236e-08,3.83506257699611e-08,1.40519387644489e-08,9.9512840419598e-09,3.81798287291121e-08,2.06191456036096e-08,1.39496770881987e-08,1.22837833934907e-08,4.38042903265024e-09,1.73464857206463e-08,3.25708670290145e-08,1.23867944961266e-08,1.82753665247708e-08,1.15697425760351e-08,6.29635040421558e-09,5.34536689905239e-09,1.42242795333398e-08,8.45919933820594e-09,2.44313503412653e-08,9.96725120073137e-09,5.55074293959214e-09,1.40183923787301e-08,1.93945373403677e-08,2.65529895941555e-08,1.31788619377128e-08,2.03497353399006e-08,2.43802335516341e-08,4.08191602275679e-08,1.39715143124935e-08,1.40444158025979e-08,9.39367712943423e-09,3.86429968621583e-08,1.4445156389482e-08
48,1.07481573687434e-08,1.91599032012764e-08,3.24178986819915e-08,7.19056999413998e-09,1.61870441632629e-08,1.82647118642457e-08,2.16006705463148e-08,1.27963612233736e-08,1.35736924258389e-08,2.00906075736514e-08,2.1427676566175e-08,2.26833227262904e-08,1.98677932824231e-08,1.67283991520252e-08,2.75288121103724e-08,1.34674252990665e-08,6.27592403986255e-09,4.32057195571626e-09,1.53950161156472e-08,1.31553804762887e-08,2.96102404527071e-08,1.7138392372755e-08,1.83256647982032e-08,1.09258162413932e-08,1.73410819251792e-08,6.17595948759472e-09,2.09443175409763e-08,1.71123046869392e-08,7.6860056068051e-09,2.39516018448459e-08,1.56110504043383e-08,1.21432397301956e-08,2.03540196568267e-08,1.7576953588789e-08,3.00268016101277e-08,2.71613550501009e-08,1.38081244367902e-08,7.38837326402666e-09,1.68360682544277e-08,2.81264333532823e-08,1.04821046549247e-08,1.64180475693213e-08,2.91436962985343e-08,1.28619458110712e-08,1.13516795276647e-08,1.3446669174425e-08,1.9709960403255e-08,9.10660684589116e-09,8.58891636431639e-09,1.52274556008702e-08,1.97111495328779e-08,8.13008834920629e-09,1.4501147299204e-08,1.54965893619627e-08,9.77077103146307e-09,1.93066468927498e-08,6.51107818073185e-09,6.60145280054363e-09,1.24318368111789e-08,1.77477448181094e-08,2.37991445292587e-08,1.59003747851265e-08,5.58342230513982e-09,1.17668749150521e-08,2.09335859987226e-08,6.60753492561163e-09,1.22405583292176e-08,1.24375931193921e-08,6.44425575676417e-08,7.56544373724318e-09,1.75907643832762e-08,2.92089197787215e-08,1.99527173920625e-08,2.31919861799209e-08,9.05222646903961e-09,2.18205133404809e-09,1.51232920179245e-08,1.65616647744974e-08,1.71350877009814e-08,1.60380678983112e-08,9.33612928200818e-09,1.27242237654021e-08,3.50991068495479e-09,1.35239002035171e-08,1.03442811114962e-08,1.90875133748901e-08,4.39186333609291e-09,3.04788549908262e-09,1.48690253105463e-08,1.10643415728587e-08,2.27083713522898e-08,8.30408272881675e-09,1.44880736026424e-08,3.58852510755272e-08,4.1053080609924e-08,1.19904225027181e-08,1.28315373372162e-08,7.13106750789234e-09,2.82378702142579e-08,1.34867621678437e-08
49,1.10177179690891e-08,1.7099802085945e-08,1.46789890835814e-08,7.94882256921885e-09,1.17519198667977e-08,1.33282371724335e-08,1.99457238688288e-08,8.65679692277689e-09,6.91556715138748e-09,1.18044904814945e-08,1.24350057294672e-08,1.79479686263012e-08,1.52258913471782e-08,2.17875574389485e-08,1.68191857602849e-08,8.5977391608571e-09,8.87121016938275e-09,2.99610651734551e-09,8.99398792319722e-09,1.17642300327325e-08,2.42808979211423e-08,1.18040363859567e-08,1.84864636088637e-08,9.82846759141424e-09,1.1048562315048e-08,1.03354922540377e-08,1.29883158516065e-08,5.33911443290699e-09,2.80684024552185e-09,2.12448383150003e-08,9.94862670098324e-09,7.36012501819237e-09,1.24929998258821e-08,1.14271486398873e-08,1.75493952584949e-08,1.05308809698372e-08,1.21643178131343e-08,4.41153665375173e-09,1.13283560966329e-08,1.73952382817999e-08,7.41776775186295e-09,1.03868993662628e-08,1.69702377178065e-08,6.33324597136755e-09,1.16975802636152e-08,1.13164945825932e-08,9.58532407699654e-09,1.14109931648127e-08,3.8902452182798e-09,1.05543212973609e-08,9.20128648068947e-09,5.13260646777187e-09,7.14471222159078e-09,1.19860126935425e-08,5.91465214959616e-09,1.05012434529364e-08,6.55986466117928e-09,4.21887042514704e-09,1.12707002777224e-08,1.31499872075847e-08,1.86395469827487e-08,1.18278085270814e-08,4.07299502740001e-09,9.8024478148467e-09,1.57260602337106e-08,6.93208660574103e-09,2.90837637035484e-09,1.025145223684e-08,3.35050682453171e-08,1.325113305502e-08,9.76871745143671e-09,2.75854184825458e-08,1.48689546996222e-08,1.15615477554829e-08,7.84554290899279e-09,1.82914794434931e-09,1.12549428842983e-08,3.13776506750296e-08,7.6362224203776e-09,1.04191381095832e-08,9.36642810683765e-09,7.86218330745188e-09,4.03827424608032e-09,9.24198622679361e-09,9.54253925890084e-09,1.40914865033746e-08,3.18588753908469e-09,5.32667064920958e-09,1.22917638153505e-08,9.00362193668463e-09,1.36454182573696e-08,6.40943292440002e-09,8.56657619333936e-09,1.40549860393778e-08,3.30969087700369e-08,2.01772065008501e-08,8.25311364934587e-09,4.36003861963165e-09,1.99177149121271e-08,1.36857301016516e-08
50,5.79019111964126e-09,9.95873835786698e-09,2.17391897714129e-08,4.98025204566522e-09,5.07119957467401e-09,2.72309760914851e-09,1.30938233673815e-08,5.19200261845628e-09,6.96633736311729e-09,1.20851174384085e-08,1.31704572167788e-08,2.98308575041506e-08,2.12076923676017e-08,6.96722019244055e-09,1.11990959757493e-08,9.71543788086589e-09,3.59614528144872e-09,2.46862812975957e-09,1.23585147656523e-08,3.19244353800179e-09,2.04875886767182e-08,7.61273419431079e-09,1.20795840553575e-08,5.2405520651178e-09,7.64566565740204e-09,4.86974588267318e-09,9.4998259508984e-09,3.91503135467603e-09,3.17778086786615e-09,9.78362758974058e-09,1.34398770867175e-08,4.31014307546894e-09,3.55251846537248e-09,1.12480655679891e-08,1.85730110336205e-08,7.88535532855019e-09,7.25884471013461e-09,3.99058042566065e-09,5.30376886369566e-09,1.28800045593698e-08,3.91985328477843e-09,1.09591730102983e-08,1.77046827940008e-08,8.37468806573747e-09,5.36301332373088e-09,3.78351388342059e-09,1.61489542110597e-08,7.27620006054777e-09,7.13541496611452e-09,7.00535667558304e-09,3.9793897137379e-09,4.63561352737207e-09,8.48012331696253e-09,1.17403549035285e-08,4.77638936726804e-09,8.69010864635253e-09,2.65285007370671e-09,3.05193550300268e-09,7.97833258365392e-09,4.82447165473678e-09,2.1540659489299e-08,1.4391680616132e-08,3.44487534931455e-09,7.87039575725907e-09,8.24298582501834e-09,2.39851525126406e-09,8.09486604440818e-09,5.93112769592836e-09,1.02372875170172e-07,7.32382705883062e-09,4.65045894969183e-09,2.95618508743533e-08,8.03882343392369e-09,1.34577288622652e-08,5.45301047952626e-09,1.5693472912905e-09,1.21754301631915e-08,1.64545925173832e-08,1.86834202042679e-08,1.16273241059623e-08,4.88807610335245e-09,2.74583841862094e-09,1.03830708496087e-09,8.40429714008341e-09,3.10199285921541e-09,1.05714552412067e-08,3.44477007057753e-09,9.76106316253315e-10,1.00244487571498e-08,3.1537521389395e-09,1.29510940361942e-08,3.70773038149294e-09,1.04415495285431e-08,2.13608565062526e-08,4.77939881516814e-08,9.71273553389293e-09,4.56538242945243e-09,4.47999957295218e-09,1.16963206699263e-08,6.41172957115371e-09
51,7.7431183044401e-09,1.31471677581965e-08,1.90787251923477e-08,5.60481434969295e-09,1.57620144924293e-08,1.5434079645906e-08,2.5660566301577e-08,1.72424776867332e-08,8.8213686819424e-09,1.70786759501124e-08,1.00444088930329e-08,2.87644323786218e-08,1.39567970610623e-08,1.68003571334551e-08,2.07460552901042e-08,1.70677452214482e-08,1.05634464530902e-08,5.3401463999914e-09,1.32356914785798e-08,1.32579529276326e-08,2.49389918201005e-08,9.82762842571546e-09,2.54431734860353e-08,1.61283533517756e-08,2.02472064875342e-08,8.35959356126466e-09,1.54923029779243e-08,1.28309272339647e-08,9.83301942144444e-09,2.66192427268723e-08,1.51231073265263e-08,1.47558094159328e-08,1.32675937224606e-08,1.69660349403198e-08,1.35186205774202e-08,9.18833003605806e-09,1.11230015073247e-08,7.37797598669325e-09,2.07475657352155e-08,2.29416463141877e-08,8.10089149514107e-09,1.67349836488593e-08,2.94834529312769e-08,1.16497345827837e-08,1.1088150684205e-08,8.99377155130349e-09,1.25281592397646e-08,2.09450851076053e-08,1.02393112867512e-08,1.21079262785523e-08,9.94233999756357e-09,1.2119203244416e-08,1.21908900786378e-08,2.0918763834248e-08,1.31425547432914e-08,1.14024621948217e-08,7.81181980422686e-09,6.99401838453799e-09,1.89408912749991e-08,1.15581843980792e-08,2.14481135075044e-08,2.11630319163547e-08,1.09635792643132e-08,1.57302968338317e-08,1.31680776191677e-08,6.22574191788279e-09,1.32278285709616e-08,1.4563640465034e-08,5.22663798622277e-08,1.98076093019973e-08,9.24157735139503e-09,2.72297353780318e-08,1.74503544551164e-08,1.84922519124064e-08,1.38689099971873e-08,6.21689103218517e-09,1.56452768888965e-08,2.78688660819097e-08,1.93493699144269e-08,2.459706176133e-08,1.33442301149255e-08,1.1271248093632e-08,9.58083361650563e-09,1.00923772451264e-08,1.2779329250205e-08,2.16036507426708e-08,4.77607648567741e-09,7.36023850359545e-09,1.61127025239285e-08,1.64371439859666e-08,1.89940889411678e-08,1.18811022302395e-08,1.27157824165223e-08,2.43379761120992e-08,4.77970440296825e-08,1.31645364700027e-08,1.54888628434062e-08,9.0432555292863e-09,3.31051059398633e-08,1.38011179702797e-08
52,7.6978505623426e-09,1.67232406024989e-08,1.68814699335603e-08,5.44103528416981e-09,6.53228297158579e-09,1.12578415325677e-08,2.40105042596199e-08,1.29283736556376e-08,7.30398813519883e-09,1.54310098800042e-08,1.33251976440475e-08,2.417978611652e-08,1.34980382058024e-08,1.53762147389895e-08,2.07357898681048e-08,1.41062745870865e-08,9.56821087391523e-09,4.09223438512334e-09,9.96737179263979e-09,1.04348060957417e-08,2.29801172631925e-08,9.01349009050441e-09,1.53283953387642e-08,1.25231084712331e-08,1.86359529616624e-08,1.10154032922297e-08,1.70414780955267e-08,4.72786642758102e-09,4.2992214720689e-09,1.13813159886358e-08,1.41162399056709e-08,7.34529749502947e-09,8.67771750166657e-09,1.37436774904719e-08,1.82173335138504e-08,6.88579709533548e-09,1.1937080847014e-08,1.5150986797536e-08,1.34088911298322e-08,1.39359915632492e-08,8.24167445015464e-09,1.91143960326361e-08,1.85565434947261e-08,6.1024677583271e-09,1.40523174720276e-08,9.32788853141782e-09,1.26575838766362e-08,1.37399530408148e-08,1.27969034830933e-08,1.13183464082765e-08,6.48198733490055e-09,3.48859042745731e-09,1.81511108023775e-08,1.86853512358485e-08,9.14081517826691e-09,9.96950419184153e-09,4.8140425408888e-09,4.3980097533456e-09,1.72046684210703e-08,1.13079845624201e-08,1.59886012573205e-08,1.06248672759718e-08,1.17754506189417e-08,1.37353305581976e-08,1.30861171702263e-08,3.43225875982674e-09,6.51291043701178e-09,6.7585614967631e-09,5.22580830548336e-08,1.53433117710886e-08,9.83157822365638e-09,3.16896560532702e-08,2.13440189859169e-08,1.77047192973445e-08,6.12166164582877e-09,2.97410025819639e-09,5.95741553457695e-09,2.43004987263812e-08,7.28043664908027e-09,1.61595593911639e-08,1.09067010250566e-08,8.04081698053306e-09,3.37473428079404e-09,1.29761422220228e-08,9.04845897618958e-09,2.17868799946065e-08,3.50792721022545e-09,1.94919699935941e-09,1.86276738149565e-08,9.54392100973569e-09,1.44647134100106e-08,8.47177541051491e-09,1.15994656575001e-08,2.00410625927396e-08,3.18740455550681e-08,7.61985155526571e-09,6.85402393646406e-09,6.33559517784553e-09,1.93425690209098e-08,1.30223339816111e-08
53,8.14388668590292e-09,1.93114084366336e-08,2.47352666176774e-08,9.56021863145557e-09,8.29213585890927e-09,1.44367183242354e-08,2.32393639216569e-08,1.15922111512179e-08,7.20010593152234e-09,1.62304765073188e-08,1.52088562136648e-08,3.04777429835247e-08,1.68614320122083e-08,1.78273905190453e-08,2.67976383548385e-08,1.26049507362743e-08,6.70648593499248e-09,3.93271268565762e-09,1.08768080956013e-08,6.20359671387206e-09,2.14545924080912e-08,1.30306439857199e-08,2.12329886125287e-08,1.00556078322987e-08,1.85201609116959e-08,8.48410281720996e-09,2.06425259326938e-08,9.22099411331453e-09,7.13195519910666e-09,1.47273389085251e-08,1.82483743694431e-08,8.27834305156353e-09,9.84666795233415e-09,1.57726076781546e-08,1.71479709666539e-08,1.1656831906158e-08,1.2554704220361e-08,9.98804757727373e-09,1.16985926680761e-08,1.91144739217981e-08,9.07361862910024e-09,1.41379351631403e-08,2.58224631486254e-08,9.07054874353928e-09,1.02662364455811e-08,9.0441020064848e-09,1.98660140357953e-08,6.81178626428216e-09,9.28031506615213e-09,1.26424729504861e-08,6.62265669699446e-09,6.85099057490223e-09,1.05077007682596e-08,1.77751870030771e-08,1.0050337506308e-08,1.1696933113491e-08,5.13324582831936e-09,6.79044133522235e-09,1.40123286999408e-08,1.20201287448798e-08,2.37676323510157e-08,1.56218325733386e-08,5.40379192744092e-09,1.57873663907019e-08,1.42078892404413e-08,3.74087616253615e-09,9.5799333046842e-09,8.6291070587436e-09,6.90535892946447e-08,1.37297663207448e-08,1.21737354944139e-08,3.95865208544241e-08,1.45993057394835e-08,1.98767823456496e-08,8.07738832325721e-09,3.50189278961407e-09,1.31627931826141e-08,2.53750586679327e-08,1.19227545288268e-08,1.59902258315526e-08,9.86148468832621e-09,1.21877575924356e-08,3.87557868690075e-09,1.31621048778431e-08,6.90847284845089e-09,1.50620315146329e-08,4.00820104523113e-09,3.58274189327044e-09,1.35668769755042e-08,1.39922056123406e-08,1.95323529932066e-08,6.37402189747959e-09,1.53452445755826e-08,1.50363669349219e-08,4.01401598872572e-08,1.40471940869869e-08,1.0574476856775e-08,6.31970627815723e-09,2.53557162479164e-08,1.38293033875959e-08
54,6.0712048022105e-09,2.40274002968431e-08,2.81666614068899e-08,9.52229238241972e-09,9.61195217063001e-09,1.45830892342841e-08,2.35577345634289e-08,9.02665164714091e-09,9.36167638882018e-09,2.94650071592854e-08,1.8862713206939e-08,3.73134401298332e-08,1.61228086245833e-08,7.67538602190346e-09,2.56532216042153e-08,1.02072754635867e-08,1.02918411595723e-08,2.98824147862175e-09,2.84012487791298e-08,8.09583530921858e-09,2.1924200716702e-08,1.13475151528169e-08,2.27154578371358e-08,7.6550000608435e-09,2.56418641687075e-08,8.42053162191571e-09,2.7829849252736e-08,1.35055678028798e-08,1.36794459225427e-08,1.01634695357089e-08,1.72771112371748e-08,1.53535668405192e-08,1.54377202228289e-08,2.5400500844565e-08,1.58442702809473e-08,1.64139449340202e-08,1.04033705077102e-08,6.66535533032275e-09,2.07303864780702e-08,1.85102480560467e-08,1.0553684355737e-08,1.30678518162085e-08,2.90738150787841e-08,1.37637394081873e-08,7.86440219924872e-09,1.07229351926957e-08,1.8164577868017e-08,9.1982875418475e-09,1.49458677961817e-08,1.89460891160752e-08,1.87162152304853e-08,8.11356902047241e-09,2.82834486673492e-08,2.87124681772267e-08,1.10470791773637e-08,1.30188499225957e-08,7.34237012019837e-09,8.00514718035471e-09,8.7622052113122e-09,2.09512468345458e-08,2.51200222777265e-08,1.99820389505639e-08,1.30375926849886e-08,8.8969664056042e-09,1.45087568085291e-08,7.48659308413133e-09,2.02090141591908e-08,1.05885991040754e-08,5.1961151089577e-08,1.70416410412031e-08,1.20539785229843e-08,2.84371213774669e-08,2.66318683682188e-08,1.78562046659321e-08,8.9162122503151e-09,2.42791555468282e-09,1.54729654118727e-08,1.79451825743383e-08,2.14195681374006e-08,2.4035585092133e-08,1.07391254635042e-08,1.03894951740912e-08,6.67842530334663e-09,1.28580574667973e-08,1.06269790318624e-08,2.48613396852991e-08,8.13406271992563e-09,4.82085735140719e-09,1.67611659017675e-08,1.57498281140423e-08,3.15495451066598e-08,1.06344521435931e-08,1.86943480843653e-08,1.13638554818229e-08,4.21623682326725e-08,1.61038292338059e-08,1.2233248542593e-08,1.24060619699989e-08,1.80446677561273e-08,1.40168299770994e-08
