,AT1G01040,AT1G01450,AT1G07025,AT1G14688,AT1G21230,AT1G35500,AT1G61190,AT1G66490,AT1G70040,AT2G18530,AT2G21070,AT2G27380,AT2G31141,AT2G34320,AT2G36710,AT2G44735,AT3G11310,AT3G20480,AT3G21990,AT3G25090,AT3G26395,AT3G30720,AT3G43750,AT3G45140,AT4G01435,AT4G03050,AT4G07965,AT4G08990,AT4G14140,AT4G15050,AT4G15975,AT4G22050,AT4G31640,AT4G32105,AT5G06811,AT5G07310,AT5G12090,AT5G14760,AT5G22190,AT5G25320,AT5G25370,AT5G27890,AT5G28660,AT5G35760,AT5G38940,AT5G39100,AT5G43755,AT5G54030,AT5G55800,AT5G56920,AT1G14688,AT1G22015,AT1G23130,AT1G27550,AT1G29410,AT1G35610,AT1G35860,AT1G43680,AT1G69940,AT2G07220,AT2G18530,AT2G24760,AT2G27380,AT2G31150,AT2G34100,AT2G34320,AT2G44735,AT3G05410,AT3G17480,AT3G22710,AT3G25460,AT3G26800,AT3G29150,AT3G29634,AT3G43690,AT3G44235,AT3G45200,AT3G49230,AT3G52510,AT3G55860,AT4G00130,AT4G08535,AT4G08990,AT4G29200,AT4G29654,AT4G32110,AT4G32208,AT5G02700,AT5G12090,AT5G24480,AT5G26970,AT5G27800,AT5G35760,AT5G38940,AT5G42430,AT5G55800,AT5G56920,AT5G57670,AT5G60560,AT5G64685,AT1G03106,AT1G11460,AT1G11593,AT1G14688,AT1G15010,AT1G18310,AT1G22010,AT1G27550,AT1G29410,AT1G31163,AT1G34580,AT1G35610,AT1G47280,AT1G49500,AT1G49700,AT1G54950,AT1G62540,AT1G65681,AT1G70270,AT2G02650,AT2G07020,AT2G08986,AT2G14755,AT2G16676,AT2G18480,AT2G24870,AT2G29605,AT2G31141,AT2G31150,AT2G34320,AT2G34655,AT2G44735,AT2G46190,AT3G04180,AT3G43750,AT3G55860,AT3G57110,AT4G08535,AT4G08870,AT4G15440,AT4G18110,AT4G24770,AT4G29200,AT5G12090,AT5G36180,AT5G39620,AT5G43755,AT5G45570,AT5G52070,AT5G56920
6024,0.588322028900029,0.686486486486486,0.0194552529182879,0.087431693989071,0.143377885783718,0.875,0.0085261875761266,0.149068322981366,0.0048661800486618,0.684705882352941,0.46875,0.705035971223022,0.32319391634981,0.907372400756144,0.529113924050633,0.0230202578268877,0.235649546827795,0,0.751256281407035,0.146282973621103,0,0.192592592592593,0.0870535714285714,0.37796480489671,0.0761154855643045,0,0.909803921568627,0.0743955362678239,0.0806766428106701,0.195007800312012,0.830143540669856,0,0.850515463917526,0,0,0,0.676075268817204,0.346987951807229,0,0.206244087038789,0.250137136588042,0.0445246690734055,0.0676470588235294,0.417098445595855,0.032258064516129,0,0.697416974169742,0.0107142857142857,0.161869636899707,0,0,0,0.496875,0.58695652173913,0,0,0.311304347826087,0.458333333333333,0.273273273273273,0.454282964388835,0.221428571428571,0,0.382513661202186,0.644425675675676,0.0570409982174688,0.589820359281437,0,0.580364212193191,0.153094462540717,0.185714285714286,0.694524495677233,0,0,0.297744360902256,0.0608446671438797,0,0.495468277945619,0.428294573643411,0.0158371040723982,0.489887640449438,0.44100580270793,0.263934426229508,0.0090252707581227,0.402234636871508,0.424116424116424,0,0,0.0661764705882353,0.400375939849624,0.348534201954397,0.629283489096573,0.276008492569002,0.0565217391304348,0,0,0.11498111063516,0.0041580041580041,0.0016501650165016,0.168341708542714,0.0208333333333333,0,0.0728849308647762,0.0421455938697318,0,0.0848249027237354,0.0322878228782288,0,0.0384615384615385,0,0,0.0106826000362122,0.0004973887092762,0,0.0759117896522477,0,0.0525407005426739,0.0317460317460317,0,0,0.001937984496124,0.0392090586445834,0.0398952556993222,0.0147814910025707,0.192067572530297,0.0345285524568393,0.174570088587806,0.0536318667013799,0.0904522613065327,0.077489837398374,0.0965346534653465,0.241457858769932,0,0.061344537815126,0,0,0.0672442244224422,0,0.0221543162719633,0.0597771023302938,0.0751129518072289,0.03710407239819,0.0699489642749925,0.0984808800419068,0.0638397017707363,0.0083592070695008,0.0177584846093133,0.070854638422206,0.138519924098672,0.0387425495097097,0
6038,0.590485829959514,0.777150916784203,0.91395793499044,0.854166666666667,0.842962962962963,0.93970893970894,0.815714285714286,0.237173281703775,0.618469015795869,0.864357864357864,0.0814696485623003,0.802163833075734,0.006006006006006,0.387832699619772,0.663265306122449,0.0131353512278698,0.248262164846077,0.158627087198516,0.737756714060032,0.329425556858148,0.706964520367937,0.887218045112782,0.16191904047976,0.554978763567721,0.714599341383096,0,0.923898531375167,0.267898383371824,0.0287958115183246,0.877890841813136,0.724501758499414,0.214388489208633,0.886032562125107,0,0.0491606714628297,0.211309523809524,0.845081332300542,0.27487728692548,0,0.545953360768176,0.437784787942517,0.558615961819189,0.0340740740740741,0.318977119784657,0.0114678899082569,0.0131332082551595,0.68903803131991,0.719402985074627,0,0.953325554259043,0.586568730325289,0,0.534031413612565,0,0,0.264840182648402,0.320459290187891,0,0.0129032258064516,0.363112391930836,0.338624338624339,0.478982300884956,0.471955128205128,0,0.322750674184849,0.0668414154652687,0,0.20139697322468,0.0701357466063348,0.0592885375494071,0.53713298791019,0.364734299516908,0.501113585746102,0.329479768786127,0.0151253241140882,0,0.446428571428571,0.342483660130719,0.0352422907488987,0.58887381275441,0.470657276995305,0.0696266397578204,0.0113320999074931,0,0.376053962900506,0,0,0.0960295475530933,0.515736040609137,0.372693726937269,0.280373831775701,0.336272040302267,0.0359712230215827,0,0,0,0.750893921334922,0,0.0071633237822349,0.0108695652173913,0,0,0.0365930599369085,0.161283467913302,0.0800756620428752,0.0463503074255084,0,0,0,0.153931544865865,0.0241299866618164,0.0243398027362393,0.0012487512487512,0.18923542571391,0,0.069511975508734,0.0318840579710145,0.0116550116550117,0.0025178346621905,0.0017343904856293,0.0654500394277346,0.0449613243202969,0.0463072006416203,0.164415631190348,0.0036954915003695,0.0993204391008887,0.0494540783558125,0.0009188361408882,0,0,0.186539480657128,0,0.0631399317406143,0.0041551246537396,0,0.12319391634981,0,0.0052977081653806,0.0403185664509706,0.0632623774216695,0.0389178927384907,0.0054933875890132,0,0.0865800865800866,0.0257510729613734,0.0124664365170694,0.0513698630136986,0.0946282461757382,0.0289490998265447,0.199533935333528
6041,0.576031525266574,0.63391442155309,0,0.0690476190476191,0.15795090715048,0.964948453608247,0.0034364261168384,0,0.463790446841294,0.848880597014925,0.0151515151515152,0.711835334476844,0.922437673130194,0,0.0385906040268456,0.017384731670446,0.266984505363528,0.190535491905355,0,0,0,0.844632768361582,0.262474998752851,0.639064783244033,0.0180305131761442,0.0010482180293501,0.901129943502825,0.0599221789883269,0.0636144578313253,0.898837209302326,0.0707196029776675,0,0.0255591054313099,0,0.208484848484848,0,0.002127659574468,0.286440677966102,0.218029350104822,0.130238555770471,0.319574468085106,0.558615961819189,0.0488888888888889,0.871890547263682,0.713389121338912,0.845283018867925,0.299741602067183,0.265536723163842,0.454545454545455,0,0,0,0,0,0,0.294438386041439,0.512273212379936,0.511299435028249,0.002415458937198,0.428998505231689,0.511173184357542,0.532871972318339,0.512151215121512,0.668527918781726,0.319628273725711,0,0,0,0,0,0,0,0,0.381796690307329,0,0.213675213675214,0,0,0.0185185185185185,0.549579831932773,0.571428571428571,0,0,0.477672530446549,0.552529182879377,0,0,0.0210526315789474,0,0.434511434511435,0,0.407239819004525,0.423828125,0.243980738362761,0.672380952380952,0.307432432432432,0,0,0,0.0408560311284047,0,0.0004198152812762,0.0755258126195029,0,0.0922242314647378,0.0605774674466881,0,0,0,0.150562313518476,0.0371226346959411,0.0321461187214612,0.0134032634032634,0.0059422750424448,0,0.0677083333333333,0.0290879434552127,0.0162285714285714,0,0,0.0602664674386751,0.0847876360764849,0.120988565105127,0.260152890587673,0.0655372269282211,0.134302822925577,0.133422154548915,0.146215596330275,0.138714354760754,0,0.222792607802875,0,0.127543708799083,0,0.0058373669780102,0.16802906448683,0,0,0.0478001984783328,0.0711754737328609,0.0930824008138352,0.0016594332397242,0.13072937425269,0.0007010164738871,0.0416108879964302,0,0.0774393391843056,0.162284482758621,0.0691939890710383,0
6064,0.657950680272109,0.638036809815951,0,0.841708542713568,0.418439716312057,0.968503937007874,0.891456582633053,0,0,0.790830945558739,0.367441860465116,0.729773462783172,0.670241286863271,0.917675544794189,0.747068676716918,0.663105413105413,0.153937947494033,0.285874439461883,0.0440366972477064,0.0414507772020725,0,0,0.231311706629055,0,0.928418803418803,0,0,0.0786782061369001,0.0456273764258555,0,0.63573883161512,0,0.914851485148515,0,0.257175660160735,0.0508771929824561,0.919743178170145,0.499190501888829,0.886315789473684,0.306155075939249,0.106698756518251,0.0120663650075415,0.07,0.353174603174603,0,0,0.305086829824709,0.0825396825396825,0,0,0.631377551020408,0.344456404736276,0.357142857142857,0,0.542961608775137,0,0.310734463276836,0,0.0087591240875912,0.400293255131965,0.30188679245283,0,0.397402597402597,0.597368421052632,0.0227081581160639,0.569837189374464,0.506552706552707,0,0,0.0206896551724138,0,0,0.518394648829431,0.0796296296296296,0,0.364686468646865,0.490405117270789,0.355126300148588,0.012,0,0.474732006125574,0,0,0.438730853391685,0.2704,0,0.0577850486126851,0,0.706766917293233,0.410416666666667,0,0.282578875171468,0.0598130841121495,0,0,0,0,0,0,0.122972972972973,0.265522279035793,0.0553264604810997,0.0404721753794266,0.213628450634171,0.0469512195121951,0.0384028484231943,0.0501930501930502,0,0.116941529235382,0,0,0,0.0083002526163839,0.0042016806722689,0.0838460186324486,0.0728291316526611,0.0554177005789909,0.0100027034333604,0,0.053760366028024,0,0.0523157323648925,0.222718570516911,0.246295136714673,0.133795057453172,0.141505864547862,0.051440329218107,0.0765171503957784,0.0971027216856892,0.128172318191512,0.291190864600326,0.134295227524972,0.0865011636927851,0.0932711525649567,0,0,0,0,0.0495752895752896,0.0930583501006036,0,0.0490579776099026,0.10328088382993,0.329551060680809,0.0156935538305771,0.0073196986006458,0.0340056746722812,0.118782161234991,0.0076506676290148,0
6086,0.589787863838184,0.538461538461538,0.0072992700729927,0.0483091787439614,0.197029702970297,0.87696335078534,0.697074010327022,0.814871016691957,0.564139941690962,0.45017793594306,0.271296296296296,0.805383022774327,0,0.87239263803681,0.7504,0.0384331116038433,0.237575757575758,0.061415220293725,0.0366088631984586,0.816638370118846,0,0,0.255216693418941,0.0173961840628507,0.886402753872633,0,0.848485168502238,0.0687473639814424,0.0722021660649819,0.804136253041362,0.642533936651584,0.199056603773585,0,0,0.135672514619883,0.0948553054662379,0.0246085011185682,0.367167919799499,0.785166240409207,0.285237140948564,0.184161199625117,0.558615961819189,0.0364077669902913,0.389694041867955,0.63395225464191,0.618736383442266,0,0.0205479452054795,0,0,0,0,0.0043763676148796,0.639252336448598,0,0.396414342629482,0.288372093023256,0.302816901408451,0.282451923076923,0.351351351351351,0.0364741641337386,0.434532374100719,0.50974025974026,0,0,0.471575023299161,0,0.376563803169308,0.247956403269755,0.106728538283063,0.388329979879276,0.455927051671733,0,0.182846371347785,0.402588996763754,0.273148148148148,0.539301310043668,0,0.0038610038610038,0.475744680851064,0.478806907378336,0.204044117647059,0,0,0.31657355679702,0,0.0158371040723982,0.489019033674963,0,0.351807228915663,0.580838323353293,0.261261261261261,0.0458937198067633,0.162011173184358,0.4875,0,0,0,0.0456521739130435,0.0135746606334842,0,0.047508896797153,0.0510610079575597,0,0.0766445383222692,0,0,0.172817281728173,0,0.216870476665835,0,0.0400591035954687,0.0010741138560687,0.0119521912350598,0,0.0953051171207399,0.0959373470386686,0.0388162127385803,0,0,0.0486119385201954,0.0619037161749994,0.0079617834394904,0.240861013174986,0.0580224985198342,0.1039970392302,0.0593290823398947,0.0011841326228537,0.0003837298541826,0.0519607843137255,0.34221683827983,0,0.0823723228995058,0.0353420933393747,0,0.103781755196305,0,0.0369974826455107,0.0443888715223507,0.0019642506383814,0.0605732828555976,0.0013464386697185,0,0,0.0410035366931919,0.0077720207253886,0,0.106041740697648,0.0071554912365332,0.0009510223490252
6099,0.606627877561346,0.108433734939759,0.932748538011696,0.0149253731343284,0.585209003215434,0.913978494623656,0.0142857142857143,0.05625,0.557427258805513,0.572895277207392,0.184630738522954,0.659574468085106,0,0.879746835443038,0.701010101010101,0.0283185840707965,0.277551020408163,0.190251572327044,0,0.136460554371002,0,0.83625730994152,0.110332749562172,0.0014419610670511,0.0213089802130898,0.012565445026178,0.86046511627907,0.276688453159041,0.434712520150457,0.853628536285363,0.0087912087912087,0.0039800995024875,0.010062893081761,0,0.243867243867244,0.0515021459227468,0.778958554729012,0.35941475826972,0.843478260869565,0.143805309734513,0.297322686707374,0.273021001615509,0.0539772727272727,0.411111111111111,0.146666666666667,0.690340909090909,0.268292682926829,0.483050847457627,0.0038461538461538,0,0,0,0,0.345549738219895,0.571522309711286,0.239189189189189,0.385806451612903,0.373831775700935,0.313274336283186,0.422974176313446,0.0647482014388489,0.536363636363636,0.48356309650053,0,0.0121348314606742,0.551597051597052,0,0,0,0.0535714285714286,0.364864864864865,0.184859984370617,0,0.290880503144654,0.0542432195975503,0.382352941176471,0.484536082474227,0.400306748466258,0.0171428571428571,0,0,0.23062381852552,0.0573857598299681,0.429971988795518,0.506112469437653,0,0,0.0199667221297837,0.489827856025039,0.318840579710145,0,0.32212389380531,0.0583941605839416,0,0.122448979591837,0,0,0,0.0109409190371991,0.017353579175705,0,0,0.0670794633642931,0,0.083969465648855,0.0213447171824973,0,0.0297339593114241,0.112271540469974,0.0799154334038055,0,0.0309300805924635,0.0071905495634309,0.0953211275791921,0.0463170781473169,0.0813911796342775,0.0378074005975638,0,0,0,0.0932927712588729,0.0621232216059802,0.0647024841132293,0.232179752066116,0.0484237894052649,0.0999156829679595,0.0921933085501859,0,0,0.0739951278928136,0.134462151394422,0,0.100600600600601,0,0,0,0,0.0355576079427384,0.0279854322407514,0.0086693548387096,0.0701219512195122,0.0585324643977794,0.102836195253714,0.122926093514329,0.0468349798755946,0.0022292993630573,0.0796116504854369,0.164665866346539,0.0238823729389767,0
6106,0.549004396172744,0.0732758620689655,0.70383275261324,0.025,0.0164126611957796,0.901898734177215,0,0.271293375394322,0.572533849129594,0.692041522491349,0.272164948453608,0.694835680751174,0.908587257617729,0.894366197183099,0.820075757575758,0,0.175033921302578,0.114599686028257,0,0.0109409190371991,0,0.847560975609756,0.0804248861911988,0.0205479452054795,0.154684095860566,0.012,0.848485168502238,0.0436344969199179,0.0515463917525773,0.364908503767492,0.0058027079303675,0.180392156862745,0,0.0031104199066874,0.164366373902133,0.0173410404624277,0.930832356389215,0.344735077129443,0,0.324629498941426,0.274805447470817,0.558615961819189,0.0604651162790698,0.901726427622842,0.11044776119403,0.679120879120879,0.0125,0.0153256704980843,0.0027173913043478,0,0,0,0,0,0,0,0.337266470009833,0,0.201051248357424,0.241715399610136,0.236065573770492,0.0032414910858995,0.326991676575505,0.549490101979604,0.015349630471859,0.429178470254958,0,0.144586415601883,0,0,0.497307001795332,0.117977528089888,0.442748091603053,0.23030303030303,0.389763779527559,0,0.364102564102564,0,0.0305755395683453,0.464382326420198,0.335144927536232,0,0,0.33350009419718,0.190274841437632,0,0,0.0032840722495894,0.667621776504298,0.337950138504155,0.602536997885835,0.198996655518395,0.248979591836735,0,0,0,0,0,0,0.0140845070422535,0,0,0.0678438661710037,0,0.0675300647548566,0.0307757166947723,0,0,0,0.108167082294264,0.0392156862745098,0,0.0216379711493718,0.0918336823212683,0.0765926986399427,0.0639227642276423,0.0985709050934408,0,0,0,0.0564775504953043,0.0634411506516308,0.0838682071031237,0.273629372364178,0.0702568864128753,0.158092848180678,0.0644574661547787,0.114481969089868,0.0896375098502758,0.083393242271747,0.258325832583258,0,0.0936139332365747,0,0,0.129822089131584,0,0,0.0437167838162181,0.120455778621812,0.0584210526315789,0.0786279683377309,0.0667865701523088,0.167135395741262,0.033812236809512,0.0005662514156285,0,0.115277777777778,0.032076533483399,0
6107,0.562956470931931,0.766816143497758,0.894601542416452,0,0.820276497695853,0.8625,0,0.0149253731343284,0,0.713625866050808,0.254065040650407,0.751091703056769,0.888501742160279,0.102719033232628,0.681498829039813,0.015527950310559,0.0140056022408964,0.0832157968970381,0,0.405117270788913,0,0.849624060150376,0.262474998752851,0.324764890282132,0.154471544715447,0,0.891221374045801,0.806499813223758,0.512315270935961,0.876712328767123,0.24390243902439,0.231746031746032,0,0,0.249158249158249,0,0.850088183421517,0.322237017310253,0.889589905362776,0.351139041633936,0.132450331125828,0.624610591900312,0.0395061728395062,0.866013071895425,0.285714285714286,0.757861635220126,0.305086829824709,0.125714285714286,0,0.950530035335689,0,0,0.491228070175439,0.655737704918033,0,0.328437917222964,0.385964912280702,0,0.0090497737556561,0.317682317682318,0.202247191011236,0,0.487556561085973,0.612482853223594,0.0264857881136951,0,0,0,0.0150943396226415,0.0276073619631902,0.55475763016158,0.309734513274336,0,0.303672316384181,0.0109044259140475,0.263513513513513,0.44047619047619,0.345309381237525,0.0105633802816901,0.483909415971395,0.44578313253012,0.274725274725275,0.35330419130882,0.33350009419718,0.373831775700935,0,0,0.0172955974842767,0.544468546637744,0.323204419889503,0.333333333333333,0.247474747474747,0.318385650224215,0,0,0,0.737037037037037,0,0,0.0405729554748152,0,0.0272355878347708,0.0286885245901639,0,0.0518902891030393,0.0147118921127912,0,0.0947368421052632,0,0.0303137116672541,0.0061151690164769,0.0216298885733013,0.0091893665900886,0.158467566390945,0,0.0413476263399694,0.0186983620814611,0,0,0,0.0441832787860756,0.0348710545311372,0.0499759730898606,0.162242866622429,0.0256,0.112468956409429,0.0519576459000246,0.0608575380359613,0.0648648648648649,0,0.102998696219035,0,0.052896725440806,0,0.0058373669780102,0.0800970873786408,0,0.0241156047668199,0.0161989504905316,0.0675574238102387,0,0.039068710959682,0.0667865701523088,0.0254706533776301,0.0242172865935242,0.0026889752016731,0.0340056746722812,0.0697471665213601,0.0343059239610964,0.157918349035442
6108,0.577350859453994,0.695142378559464,0.751552795031056,0,0.0610367892976589,0.92191435768262,0,0.0714285714285714,0,0.816923076923077,0.109137055837563,0.704809286898839,0,0,0.757387247278383,0.0306372549019608,0.78316559926807,0.176842105263158,0.240282685512367,0.0512367491166078,0.508828250401284,0.894308943089431,0.181229773462783,0.370926021727884,0.119951040391677,0.017636684303351,0.947826086956522,0.660722665415298,0.553456591639871,0.797427652733119,0.737478411053541,0.254575707154742,0,0.602312138728324,0.152502910360885,0.252958579881657,0.896713615023474,0.346344145134689,0.0698324022346369,0.252197802197802,0.368005266622778,0.0081206496519721,0.0430906389301634,0.929988331388565,0.792233009708738,0.781902552204176,0.937625754527163,0.468196037539103,0,0.0025284450063211,0,0,0,0,0,0,0.240758293838863,0.424198250728863,0.366061899679829,0.457276368491322,0.400862068965517,0,0.483682008368201,0,0.274742857142857,0,0.0010235414534288,0,0.0122950819672131,0.0679824561403509,0,0.523684210526316,0,0.372398685651698,0.0225201072386059,0.394648829431438,0.424242424242424,0.394822006472492,0.0655226209048362,0.521680216802168,0.51348182883939,0,0.35742838107928,0.365344467640919,0.485809682804674,0.286532951289398,0,0.0238353196099675,0.612634088200238,0.362616822429907,0.508951406649616,0.362666666666667,0.308797127468582,0.225947521865889,0,0,0,0.280068728522337,0.210069444444444,0.039344262295082,0.000786782061369,0,0.0720848056537102,0,0.0630272952853598,0.0013817607579944,0,0,0,0.0779954785229842,0,0,0.0013892747985551,0.0533475593491598,0,0.0508206446509788,0.0565699208443272,0.0012368583797155,0,0.0726054174811505,0.0585326586936523,0.0485480838420649,0.0909425625920471,0.225876100315562,0.060562015503876,0.0684083877621176,0.0869707909419101,0,0,0,0.109294320137694,0,0.0535219932328514,0,0.0019509476031215,0.105858687452854,0.0078431372549019,0,0.0216011715889675,0.0964187327823691,0.0457456541628545,0.0443786982248521,0.0488058151609553,0.0702330160813915,0.0372313072097089,0.0132743362831858,0.0883214734198409,0.104683195592287,0.017864829961257,0
6111,0.517477003942181,0.543814432989691,0.222929936305732,0.0372881355932203,0.294631710362047,0.911637931034483,0.00375,0.099403578528827,0,0.732117812061711,0.150887573964497,0.660606060606061,0.9149377593361,0,0.721804511278195,0.0445075757575758,0.12,0.257142857142857,0,0.156498673740053,0,0.89030612244898,0.0701754385964912,0.0043640897755611,0.194495412844037,0,0,0.0151410874053682,0.0019329896907216,0.485607008760951,0.104212860310421,0.155902004454343,0.888308977035491,0,0.113737075332349,0,0.900497512437811,0.342962962962963,0.044,0.111716621253406,0.451235370611183,0.898550724637681,0.133828996282528,0.897882938978829,0.691823899371069,0.715909090909091,0,0.0261011419249592,0,0,0,0,0,0.111969111969112,0,0,0.35340022296544,0,0,0.421727972626176,0.327380952380952,0,0.31740614334471,0.62298195631529,0.120720720720721,0.005524861878453,0,0.590935059988574,0,0.128113879003559,0,0.410029498525074,0,0.291666666666667,0.0758620689655172,0.222841225626741,0.483809523809524,0.1875,0.49238578680203,0.575427682737169,0.485714285714286,0.180926916221034,0,0.463157894736842,0.455598455598456,0,0,0,0.558258642765685,0.444444444444444,0,0.303182579564489,0.370558375634518,0.255555555555556,0,0,0,0,0.0056657223796034,0.0405729554748152,0,0.0554646596858639,0.103555832813475,0,0.11048794167134,0.044173205463528,0,0.0516511430990686,0,0.211739397664413,0.0364214992927864,0,0.025619604566973,0.141770909982831,0,0.106736277282286,0.0581104723819045,0.0656445692075146,0,0,0.0293463761671854,0.0872530543697037,0.0916123778501629,0.273501040287498,0.227827827827828,0.17817437097718,0.0888482632541134,0.138496583143508,0.148786610878661,0,0.225118483412322,0,0.125070422535211,0,0,0.176873789301147,0,0.0416884885304284,0.0505564987738163,0.153005464480874,0.0679324894514768,0.126472411655301,0.114104002992892,0.0852447791852105,0.0633577310155535,0.0043577981651376,0,0.106041740697648,0.142209239757091,0
6133,0.580437219730942,0.672527472527473,0.208823529411765,0.034375,0.14004914004914,0.829268292682927,0.0044843049327354,0.64755838641189,0.668085106382979,0.625,0.175944333996024,0.77445652173913,0.868613138686131,0.845833333333333,0.715575620767494,0.0809792843691149,0.180223285486443,0.11144578313253,0.815789473684211,0.0671834625322997,0,0.384868421052632,0.208333333333333,0.427652733118971,0.0948275862068965,0,0.845559845559846,0.137200223089794,0.0508069336521219,0.191413237924866,0.650485436893204,0.126600284495021,0,0,0.170434782608696,0,0.0025316455696202,0.260162601626016,0.809061488673139,0.123090745732255,0.33606041535557,0.0183066361556064,0.0404312668463612,0.865800865800866,0.755813953488372,0.781914893617021,0.0413223140495868,0.354838709677419,0,0,0,0,0.0243161094224924,0,0,0.304789550072569,0.306477093206951,0.36231884057971,0.251993620414673,0.420570264765784,0.213523131672598,0.525597269624573,0.475106685633001,0.597907324364723,0.246108949416342,0.506042296072508,0,0.506723835509647,0.0448275862068966,0.0707692307692308,0.650727650727651,0.289855072463768,0,0.261278195488722,0.0097345132743362,0,0.416030534351145,0.281007751937984,0.0229007633587786,0.484276729559748,0.490364025695931,0.301829268292683,0.0155159038013964,0,0.390428211586902,0,0,0.021505376344086,0,0.421875,0.5,0.278145695364238,0.246794871794872,0.255813953488372,0,0,0,0,0,0.0405729554748152,0,0.0597408829174664,0.0124223602484472,0,0.0881913303437967,0.0159151193633952,0,0,0,0.152007965482907,0,0.0217495219885277,0.0019646365422396,0.0108923334729786,0,0.0501634219127469,0.0534085974815458,0.0151780502043199,0,0,0.031424810793024,0.0268091609625899,0.0394029850746269,0.121621621621622,0.0301602262016965,0.0578286961265685,0.0355902777777778,0.0520325203252033,0.0491681152222498,0.0313335880779519,0.142735042735043,0,0.0363550519357885,0,0,0.0638106650689035,0,0.0156734098778932,0.0255338904363974,0.0524359225200548,0.0385117493472585,0.04064296915839,0,0,0.0318692206076618,0.0027280994240679,0,0.0860789551795785,0.0019094901661256,0
6137,0.607412826139966,0.471428571428571,0.322033898305085,0.089622641509434,0.134174311926606,0.910377358490566,0,0.0776053215077605,0.0094637223974763,0.691071428571429,0.243320610687023,0.753593429158111,0.0215384615384615,0.864988558352403,0.688356164383562,0,0.360849056603774,0.109654350417163,0.818691588785047,0.321243523316062,0,0.864705882352941,0.143081761006289,0.419920769666101,0.0528455284552846,0,0.906148867313916,0.256910569105691,0.057315233785822,0.338478500551268,0.586666666666667,0,0.832285115303983,0,0.0473815461346633,0.239655172413793,0.723424270931326,0.347629796839729,0.0269607843137255,0.179906542056075,0.255934397928356,0.065924276169265,0.05625,0.382875605815832,0,0.0063694267515923,0.610942249240122,0.043778801843318,0.161869636899707,0,0,0,0.502016129032258,0.577281191806331,0.0011299435028248,0.223322332233223,0.26875,0.34248788368336,0.0171052631578947,0.336914811972371,0.231511254019293,0,0.51440329218107,0,0.259122919334187,0.394045534150613,0,0.578965110399461,0.119047619047619,0.0341207349081365,0.604580152671756,0,0.434375,0.258603736479843,0.0490566037735849,0,0.373297002724796,0.506550218340611,0.0324543610547667,0,0.470326409495549,0.246277205040092,0.0133769322235434,0.403940886699507,0.395752895752896,0,0.0577850486126851,0.0832369942196532,0.398976982097187,0.344036697247706,0.452830188679245,0.315866084425036,0.0596330275229358,0,0.168674698795181,0.11498111063516,0,0,0.0509868421052632,0.0516252390057361,0,0.0250056318990764,0.0382513661202186,0,0.105263157894737,0.0493945800499712,0,0.103362391033624,0,0.0843545169563978,0.0216587427363973,0.0105531295487627,0,0.0466350181513544,0,0.0583689426311483,0.0760833053409473,0.0046796256299496,0,0,0.0369753893710617,0.0447060051674192,0.074252320385012,0.170609645131938,0.0287885766927683,0.0572749911063678,0.0461479786422578,0,0,0.0081440205743677,0.133393829401089,0,0.0644834571235652,0,0,0,0,0.0163561371070971,0.0342498036135114,0.0751411611408716,0.0045428733674048,0.0546286876907426,0.0782512858192505,0.0738714090287278,0.0225204200700117,0,0.0457971014492754,0.126704426263898,0.0184493740390951,0
6138,0.604952041043944,0.523214285714286,0.299107142857143,0.127982646420824,0.0763636363636364,0.894736842105263,0,0.0717029449423816,0,0.815884476534296,0.149328859060403,0.663090128755365,0.919786096256685,0.91358024691358,0.733455882352941,0.079734219269103,0,0.175243393602225,0.736842105263158,0.0197132616487455,0,0.755102040816326,0.244274809160305,0.268765133171913,0.842696629213483,0,0.902521008403361,0.0741394527802295,0.0188159706287288,0.202614379084967,0.594227504244482,0.0056444026340545,0.35024154589372,0.0027662517289073,0.138339920948617,0,0.823586744639376,0.202429149797571,0.548872180451128,0.0702127659574468,0.246913580246914,0.353724716329551,0.0443037974683544,0.904092071611253,0.0566037735849057,0.810810810810811,0.718072289156626,0.415140415140415,0.0527497194163861,0.94408945686901,0,0,0,0,0,0.28835690968444,0.238153098420413,0.0127388535031847,0,0.325396825396825,0.234177215189873,0.31911532385466,0.340659340659341,0.512465373961219,0.0373537353735374,0.462585034013605,0,0.3046875,0.075609756097561,0.0138888888888889,0,0,0.380281690140845,0.118254879448909,0.360571428571429,0,0,0,0,0.472252448313384,0.357723577235772,0.146551724137931,0.0071295722256664,0.297029702970297,0.160320641282565,0,0,0.0030612244897959,0.450331125827815,0.350961538461538,0.252083333333333,0.191823899371069,0.218503937007874,0,0,0,0.607553366174056,0,0.0258780036968577,0.107462686567164,0,0.0291748702344729,0.0079225352112676,0,0.0653728294177732,0.0224985198342214,0,0,0,0.0448833034111311,0,0.0245620715917746,0.0255531318167653,0.0815811606391926,0,0.0538998097653773,0.0076398362892223,0,0,0,0.0282110402821104,0.0375024651050683,0.0411064156742221,0.139787430683919,0.0271639042357274,0.0621493310315063,0.0311244979919679,0.092157985117344,0.0554458998743944,0.0628006413682523,0.193157519600855,0,0.0362431800467654,0,0,0.0924637104792205,0,0.0100294985250737,0.0296631473102061,0.0455931686489783,0.0163078930202218,0.0382576151367086,0.0424978317432784,0.0938346883468835,0.020830948838274,0.0005762028233938,0.0168332456601789,0.0822746521476104,0.0454120187117668,0.145996860282575
